Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL,Season, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,xA,KP,PPA,CrsPA,PrgP,Position_Group,Rebalanced_Score,Week
2017-09-09,La Liga,Levante,Isco,22.0,es ESP,"DM,AM",25-141,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,34.0,0.0,0.0,0.0,0.0,0.6,26.0,31.0,83.9,10.0,28.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,410.0,137.0,12.0,13.0,92.3,12.0,14.0,85.7,1.0,2.0,0.0,0.6,0.5,2.0,2.0,1.0,10.0,Midfield,9.812222222222225,36
2017-09-09,La Liga,Levante,Theo Hernández,15.0,fr FRA,LB,19-338,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,69.0,0.0,1.0,0.0,0.0,0.0,47.0,61.0,77.0,6.0,46.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,47.0,61.0,77.0,658.0,186.0,34.0,39.0,87.2,9.0,12.0,75.0,3.0,6.0,0.0,0.0,0.1,0.0,2.0,1.0,6.0,Defense,5.6,36
2017-09-09,La Liga,Levante,Sergio Ramos,4.0,es ESP,CB,31-163,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,111.0,0.0,1.0,0.1,0.1,0.4,93.0,106.0,87.7,11.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,93.0,106.0,87.7,1637.0,772.0,38.0,39.0,97.4,44.0,49.0,89.8,8.0,14.0,0.0,0.4,0.2,1.0,1.0,0.0,11.0,Defense,10.1,36
2017-09-09,La Liga,Levante,Nacho,6.0,es ESP,CB,27-234,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,63.0,2.0,1.0,0.1,0.1,0.0,51.0,56.0,91.1,1.0,40.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,51.0,56.0,91.1,811.0,206.0,25.0,27.0,92.6,22.0,23.0,95.7,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defense,11.1,36
2017-09-09,La Liga,Levante,Dani Carvajal,2.0,es ESP,RB,25-241,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,84.0,2.0,3.0,0.0,0.0,0.1,62.0,72.0,86.1,8.0,41.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,62.0,72.0,86.1,1103.0,307.0,30.0,35.0,85.7,22.0,24.0,91.7,7.0,10.0,0.0,0.1,0.2,1.0,2.0,1.0,8.0,Defense,13.6,36
2017-09-09,La Liga,Levante,Kiko Casilla,13.0,es ESP,GK,30-342,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c638c636/Real-Madrid-Levante-September-9-2017-La-Liga,17_18,15.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,14.0,92.9,318.0,226.0,1.0,1.0,100.0,8.0,8.0,100.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,18.58,36
2017-09-13,Champions League,Apoel Fc,Gareth Bale,11.0,wls WAL,"FW,LW",28-059,81.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,39.0,0.0,0.0,0.2,0.2,1.1,24.0,33.0,72.7,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,33.0,72.7,449.0,106.0,14.0,15.0,93.3,5.0,6.0,83.3,4.0,8.0,1.0,1.1,0.6,5.0,3.0,2.0,4.0,Forward,11.423333333333332,37
2017-09-13,Champions League,Apoel Fc,Borja Mayoral,21.0,es ESP,"FW,LW",20-161,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,15.0,0.0,2.0,2.0,100.0,0.0,0.0,86.28461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.01,37
2017-09-13,Champions League,Apoel Fc,Cristiano Ronaldo,7.0,pt POR,FW,32-220,90.0,2.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,39.0,0.0,0.0,2.7,1.9,0.4,23.0,30.0,76.7,1.0,23.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,76.7,263.0,41.0,17.0,19.0,89.5,3.0,5.0,60.0,1.0,2.0,0.0,0.4,0.2,2.0,0.0,0.0,1.0,Forward,21.1,37
2017-09-13,Champions League,Apoel Fc,Isco,22.0,es ESP,"AM,RW",25-145,71.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,79.0,1.0,0.0,0.5,0.5,0.1,65.0,71.0,91.5,11.0,54.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,71.0,91.5,1027.0,245.0,38.0,39.0,97.4,17.0,18.0,94.4,7.0,9.0,0.0,0.1,0.3,2.0,1.0,0.0,11.0,Forward,7.050719874804383,37
2017-09-13,Champions League,Apoel Fc,Dani Ceballos,24.0,es ESP,"AM,RW",21-037,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,25.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,368.0,46.0,13.0,13.0,100.0,7.0,8.0,87.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Forward,0.0211111111111111,37
2017-09-13,Champions League,Apoel Fc,Mateo Kovačić,23.0,hr CRO,LM,23-130,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,18.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,94.1,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,94.1,377.0,56.0,4.0,4.0,100.0,8.0,9.0,88.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Midfield,6.221666666666665,37
2017-09-13,Champions League,Apoel Fc,Toni Kroos,8.0,de GER,LM,27-252,66.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,89.0,3.0,0.0,0.1,0.1,0.2,74.0,83.0,89.2,16.0,55.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,74.0,83.0,89.2,1403.0,443.0,29.0,31.0,93.5,32.0,34.0,94.1,10.0,13.0,0.0,0.2,0.2,4.0,1.0,0.0,16.0,Midfield,13.913333333333334,37
2017-09-13,Champions League,Apoel Fc,Luka Modrić,10.0,hr CRO,RM,32-004,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,92.0,1.0,0.0,0.1,0.1,0.0,74.0,85.0,87.1,20.0,66.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,85.0,87.1,1354.0,467.0,32.0,35.0,91.4,30.0,34.0,88.2,8.0,11.0,0.0,0.0,0.3,1.0,3.0,0.0,20.0,Midfield,8.02,37
2017-09-13,Champions League,Apoel Fc,Casemiro,14.0,br BRA,"DM,CM",25-202,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,77.0,9.0,1.0,0.1,0.1,0.0,52.0,62.0,83.9,6.0,31.0,1.0,1.0,1.0,9.0,5.0,4.0,2.0,3.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,11.0,1.0,0.0,52.0,62.0,83.9,1132.0,326.0,20.0,22.0,90.9,19.0,24.0,79.2,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Midfield,5.680000000000001,37
2017-09-13,Champions League,Apoel Fc,Marcelo,12.0,br BRA,LB,29-124,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,107.0,3.0,1.0,0.1,0.1,0.0,76.0,100.0,76.0,13.0,71.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,76.0,100.0,76.0,1268.0,468.0,35.0,40.0,87.5,23.0,31.0,74.2,10.0,15.0,0.0,0.0,0.1,1.0,2.0,2.0,13.0,Defense,9.1,37
2017-09-13,Champions League,Apoel Fc,Sergio Ramos,4.0,es ESP,CB,31-167,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,94.0,1.0,1.0,0.3,0.3,0.0,75.0,80.0,93.8,6.0,50.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,0.0,75.0,80.0,93.8,1555.0,709.0,25.0,27.0,92.6,39.0,40.0,97.5,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Defense,12.6,37
2017-09-13,Champions League,Apoel Fc,Nacho,6.0,es ESP,CB,27-238,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,63.0,4.0,2.0,0.0,0.0,0.0,50.0,53.0,94.3,2.0,28.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,0.0,50.0,53.0,94.3,1122.0,257.0,14.0,14.0,100.0,23.0,24.0,95.8,12.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Defense,18.6,37
2017-09-13,Champions League,Apoel Fc,Dani Carvajal,2.0,es ESP,RB,25-245,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,99.0,0.0,0.0,0.0,0.0,0.8,80.0,92.0,87.0,4.0,58.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,80.0,92.0,87.0,1217.0,257.0,45.0,47.0,95.7,23.0,26.0,88.5,8.0,9.0,0.0,0.8,0.5,5.0,4.0,3.0,4.0,Defense,6.6,37
2017-09-13,Champions League,Apoel Fc,Keylor Navas,1.0,cr CRC,GK,30-272,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/fd3ebb28/Real-Madrid-APOEL-FC-September-13-2017-Champions-League,17_18,17.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,15.0,100.0,387.0,295.0,2.0,2.0,100.0,7.0,7.0,100.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,20.0,37
2017-09-17,La Liga,Real Sociedad,Borja Mayoral,21.0,es ESP,FW,20-165,74.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,31.0,1.0,0.0,0.9,0.9,0.0,18.0,23.0,78.3,1.0,21.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,23.0,78.3,201.0,22.0,15.0,16.0,93.8,3.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Forward,19.33897897897898,37
2017-09-17,La Liga,Real Sociedad,Lucas Vázquez,17.0,es ESP,RW,26-078,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,9.0,0.0,0.0,0.5,0.5,0.0,7.0,8.0,87.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,58.0,23.0,7.0,8.0,87.5,0.0,0.0,82.82972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,13.455277777777775,37
2017-09-17,La Liga,Real Sociedad,Marco Asensio,20.0,es ESP,LW,21-239,85.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,60.0,1.0,0.0,0.6,0.6,0.2,40.0,51.0,78.4,2.0,47.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,40.0,51.0,78.4,627.0,164.0,27.0,31.0,87.1,6.0,8.0,75.0,6.0,8.0,0.0,0.2,0.2,3.0,1.0,1.0,2.0,Forward,7.506209150326797,37
2017-09-17,La Liga,Real Sociedad,Dani Ceballos,24.0,es ESP,LW,21-041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,7.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,100.0,64.0,25.0,6.0,6.0,100.0,0.0,0.0,91.84087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.0055555555555555,37
2017-09-17,La Liga,Real Sociedad,Gareth Bale,11.0,wls WAL,"RW,FW",28-063,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,39.0,1.0,1.0,0.4,0.4,0.1,20.0,28.0,71.4,2.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,20.0,28.0,71.4,329.0,57.0,11.0,14.0,78.6,6.0,7.0,85.7,3.0,4.0,0.0,0.1,0.2,1.0,1.0,0.0,2.0,Forward,14.1,37
2017-09-17,La Liga,Real Sociedad,Isco,22.0,es ESP,LM,25-149,90.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,72.0,0.0,1.0,0.2,0.2,0.9,48.0,61.0,78.7,9.0,62.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,48.0,61.0,78.7,745.0,299.0,31.0,36.0,86.1,15.0,16.0,93.8,2.0,6.0,1.0,0.9,0.2,3.0,2.0,0.0,9.0,Midfield,13.3,37
2017-09-17,La Liga,Real Sociedad,Casemiro,14.0,br BRA,CM,25-206,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,46.0,4.0,1.0,0.1,0.1,0.0,30.0,37.0,81.1,2.0,27.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,30.0,37.0,81.1,604.0,194.0,9.0,11.0,81.8,15.0,17.0,88.2,5.0,6.0,0.0,0.0,0.1,1.0,1.0,1.0,2.0,Midfield,5.419999999999998,37
2017-09-17,La Liga,Real Sociedad,Luka Modrić,10.0,hr CRO,RM,32-008,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,66.0,2.0,1.0,0.0,0.0,0.0,51.0,61.0,83.6,11.0,53.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,51.0,61.0,83.6,953.0,322.0,28.0,31.0,90.3,13.0,14.0,92.9,9.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,Midfield,6.119999999999998,37
2017-09-17,La Liga,Real Sociedad,Theo Hernández,15.0,fr FRA,LB,19-346,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,58.0,3.0,1.0,0.0,0.0,0.5,35.0,43.0,81.4,0.0,35.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,4.0,0.0,35.0,43.0,81.4,507.0,138.0,20.0,22.0,90.9,13.0,15.0,86.7,2.0,4.0,0.0,0.5,0.2,2.0,1.0,1.0,0.0,Defense,17.15506866416979,37
2017-09-17,La Liga,Real Sociedad,Nacho,6.0,es ESP,LB,27-242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,32.0,8.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,0.0011111111111111,37
2017-09-17,La Liga,Real Sociedad,Sergio Ramos,4.0,es ESP,CB,31-171,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,73.0,1.0,0.0,0.1,0.1,0.5,56.0,62.0,90.3,8.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,56.0,62.0,90.3,1148.0,503.0,24.0,26.0,92.3,20.0,20.0,100.0,12.0,15.0,1.0,0.5,0.0,2.0,1.0,0.0,8.0,Defense,6.1,37
2017-09-17,La Liga,Real Sociedad,Raphaël Varane,5.0,fr FRA,CB,24-145,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,39.0,2.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,1.0,21.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,26.0,30.0,86.7,520.0,212.0,10.0,11.0,90.9,13.0,13.0,100.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Defense,11.1,37
2017-09-17,La Liga,Real Sociedad,Dani Carvajal,2.0,es ESP,RB,25-249,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,74.0,4.0,1.0,0.0,0.0,0.1,53.0,64.0,82.8,5.0,39.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,7.0,1.0,0.0,53.0,64.0,82.8,815.0,267.0,32.0,36.0,88.9,18.0,20.0,90.0,3.0,6.0,0.0,0.1,0.2,2.0,1.0,0.0,5.0,Defense,13.6,37
2017-09-17,La Liga,Real Sociedad,Keylor Navas,1.0,cr CRC,GK,30-276,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/bb6c8d3f/Real-Sociedad-Real-Madrid-September-17-2017-La-Liga,17_18,23.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,65.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,23.0,65.2,543.0,376.0,0.0,0.0,98.25581395348836,6.0,6.0,100.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,10.54,37
2017-09-20,La Liga,Real Betis,Cristiano Ronaldo,7.0,pt POR,FW,32-227,90.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/c0e103d7/Real-Madrid-Real-Betis-September-20-2017-La-Liga,17_18,44.0,0.0,0.0,1.4,1.4,0.4,22.0,29.0,75.9,4.0,29.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,29.0,75.9,365.0,80.0,10.0,13.0,76.9,12.0,14.0,85.7,0.0,0.0,0.0,0.4,0.3,1.0,0.0,0.0,4.0,Forward,11.1,38
2017-09-20,La Liga,Real Betis,Gareth Bale,11.0,wls WAL,FW,28-066,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/c0e103d7/Real-Madrid-Real-Betis-September-20-2017-La-Liga,17_18,52.0,2.0,1.0,0.1,0.1,1.2,31.0,45.0,68.9,5.0,31.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,31.0,45.0,68.9,477.0,146.0,18.0,21.0,85.7,9.0,14.0,64.3,2.0,3.0,0.0,1.2,0.7,6.0,4.0,1.0,5.0,Forward,2.6,38
2017-09-20,La Liga,Real Betis,Isco,22.0,es ESP,AM,25-152,66.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/c0e103d7/Real-Madrid-Real-Betis-September-20-2017-La-Liga,17_18,61.0,3.0,1.0,0.1,0.1,0.1,44.0,52.0,84.6,9.0,43.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,44.0,52.0,84.6,815.0,224.0,24.0,26.0,92.3,14.0,16.0,87.5,6.0,8.0,0.0,0.1,0.1,3.0,1.0,1.0,9.0,Midfield,12.675151515151514,38
2017-09-20,La Liga,Real Betis,Marco Asensio,20.0,es ESP,AM,21-242,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c0e103d7/Real-Madrid-Real-Betis-September-20-2017-La-Liga,17_18,14.0,0.0,0.0,0.0,0.0,0.1,10.0,13.0,76.9,3.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,152.0,44.0,6.0,7.0,85.7,3.0,4.0,75.0,1.0,1.0,0.0,0.1,0.1,1.0,0.0,0.0,3.0,Midfield,8.401666666666667,38
2017-09-20,La Liga,Real Betis,Toni Kroos,8.0,de GER,LM,27-259,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,https://fbref.com/en/matches/c0e103d7/Real-Madrid-Real-Betis-September-20-2017-La-Liga,17_18,105.0,2.0,1.0,0.1,0.1,0.2,82.0,95.0,86.3,13.0,57.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,82.0,95.0,86.3,1583.0,496.0,32.0,33.0,97.0,38.0,43.0,88.4,12.0,19.0,0.0,0.2,0.3,3.0,1.0,1.0,13.0,Midfield,11.759999999999998,38
