Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
4/6/19,La Liga,Eibar,Raphaël Varane,5,fr FRA,CB,25-346,90,0,0,0,0,1,1,0,0,1,79,1,0,0,0,0,0,0,53,65,81.5,1,39,2,1,1,1,1,1,0,0,1,1,100,0,0,0,0,1,2,9,0,53,65,81.5,1169,431,17,22,77.3,27,29,93.1,9,13,69.2,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Álvaro Odriozola,19,es ESP,RB,23-113,90,0,0,0,0,0,0,0,0,1,67,5,0,0,0,0,2,1,45,57,78.9,2,38,4,3,1,5,5,2,2,1,1,2,50,1,0,0,0,1,6,2,0,45,57,78.9,672,185,29,33,87.9,14,18,77.8,2,3,66.7,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/6/19,La Liga,Eibar,Keylor Navas,1,cr CRC,GK,32-112,90,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,29,37,78.4,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,37,78.4,891,601,1,1,100,18,19,94.7,10,17,58.8,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/97954910/Real-Madrid-Eibar-April-6-2019-La-Liga
4/15/19,La Liga,Leganes,Karim Benzema,9,fr FRA,FW,31-117,90,1,0,0,0,3,2,0,0,1,50,0,0,0.3,0.3,0.2,5,1,33,39,84.6,2,24,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,33,39,84.6,578,47,20,20,100,6,8,75,7,8,87.5,0,0.2,0.2,3,1,2,0,2,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Isco,22,es ESP,LW,26-359,76,0,0,0,0,2,0,0,0,2,77,1,0,0.1,0.1,0.4,3,0,62,69,89.9,8,50,3,1,1,1,0,1,0,0,1,2,50,1,0,0,0,2,3,0,0,62,69,89.9,980,229,30,31,96.8,24,26,92.3,4,6,66.7,0,0.4,0.1,1,14,1,0,8,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Lucas Vázquez,17,es ESP,LW,27-288,14,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,5,8,62.5,0,8,0,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,5,8,62.5,109,7,2,2,100,1,2,50,2,4,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Marco Asensio,20,es ESP,RW,23-084,80,0,0,0,0,5,3,1,0,0,78,0,2,0.7,0.7,0,2,0,53,65,81.5,2,47,2,5,3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,53,65,81.5,849,100,32,35,91.4,13,15,86.7,6,8,75,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Gareth Bale,11,wls WAL,RW,29-273,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,75,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75,70,8,1,1,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Federico Valverde,15,uy URU,LM,20-267,90,0,0,0,0,0,0,1,0,2,81,1,0,0,0,0,4,0,65,73,89,12,54,4,5,3,1,0,0,0,1,1,1,100,0,0,0,0,2,3,2,0,65,73,89,1079,286,31,34,91.2,20,21,95.2,8,10,80,0,0,0,1,10,0,0,12,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Casemiro,14,br BRA,CM,27-051,90,0,0,0,0,0,0,0,0,1,74,4,3,0,0,0,1,0,53,61,86.9,3,32,0,0,0,4,4,2,2,0,2,3,66.7,1,3,1,2,1,5,3,0,53,61,86.9,1211,413,14,16,87.5,21,23,91.3,14,17,82.4,0,0,0,0,4,1,0,3,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Luka Modrić,10,hr CRO,RM,33-218,90,0,0,0,0,1,0,0,0,0,73,2,0,0.1,0.1,0.1,5,0,57,66,86.4,7,46,2,5,3,2,1,1,0,1,2,2,100,0,0,0,0,0,2,0,0,57,66,86.4,1158,216,23,24,95.8,18,20,90,13,15,86.7,0,0.1,0.1,3,5,1,0,7,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Marcelo,12,br BRA,LB,30-338,90,0,0,0,0,2,1,0,0,0,95,1,3,0.1,0.1,0,1,0,71,80,88.8,8,51,2,0,0,1,1,0,1,0,0,1,0,1,3,0,3,0,1,4,0,71,80,88.8,1142,278,40,42,95.2,22,23,95.7,7,13,53.8,0,0,0,0,8,0,0,8,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Nacho,6,es ESP,CB,29-087,90,0,0,0,0,0,0,0,0,0,77,2,0,0,0,0,0,0,64,70,91.4,1,26,0,1,1,2,2,2,0,0,0,0,,0,0,0,0,0,2,2,0,64,70,91.4,1143,379,26,28,92.9,31,31,100,5,8,62.5,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Raphaël Varane,5,fr FRA,CB,25-355,90,0,0,0,0,0,0,0,0,1,70,1,0,0,0,0,0,0,58,62,93.5,4,34,0,0,0,1,0,1,0,0,1,1,100,0,0,0,0,1,2,4,0,58,62,93.5,1394,352,7,9,77.8,32,32,100,17,18,94.4,0,0,0,0,3,0,0,4,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Dani Carvajal,2,es ESP,RB,27-094,90,0,0,0,0,0,0,1,0,0,117,1,1,0,0,0.1,2,0,94,110,85.5,8,69,4,2,1,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0,94,110,85.5,1365,376,58,62,93.5,22,25,88,7,13,53.8,0,0.1,0.1,1,2,1,0,8,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/15/19,La Liga,Leganes,Keylor Navas,1,cr CRC,GK,32-121,90,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,21,27,77.8,0,16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,27,77.8,591,382,0,0,,14,14,100,7,13,53.8,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/238b30f5/Leganes-Real-Madrid-April-15-2019-La-Liga
4/21/19,La Liga,Athletic Club,Karim Benzema,9,fr FRA,FW,31-123,90,3,0,0,0,4,3,0,0,1,43,2,0,0.7,0.7,0,0,0,26,32,81.3,2,32,4,2,2,2,2,1,1,0,0,0,,0,0,0,0,1,3,0,0,26,32,81.3,324,43,17,18,94.4,8,10,80,0,0,,0,0,0.1,0,1,0,0,2,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Marco Asensio,20,es ESP,LW,23-090,83,0,1,0,0,0,0,0,0,0,49,1,0,0,0,0.4,3,1,33,43,76.7,3,37,9,5,4,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,33,43,76.7,526,146,19,22,86.4,13,16,81.3,1,2,50,1,0.4,0.4,2,0,5,4,3,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Brahim Díaz,21,ma MAR,LW,19-261,7,0,0,0,0,1,1,0,0,0,7,0,0,0.5,0.5,0,1,0,6,6,100,1,7,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,6,100,81,36,4,4,100,2,2,100,0,0,,0,0,0.1,0,1,0,0,1,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Lucas Vázquez,17,es ESP,RW,27-294,69,0,0,0,0,1,0,0,0,0,52,6,0,0.1,0.1,0.1,2,0,29,35,82.9,2,34,3,4,2,6,3,4,2,0,2,3,66.7,1,0,0,0,0,6,1,0,29,35,82.9,400,93,19,22,86.4,6,7,85.7,2,3,66.7,0,0.1,0.2,2,2,0,0,2,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Gareth Bale,11,wls WAL,RW,29-279,21,0,1,0,0,1,0,0,0,0,16,0,0,0.3,0.3,0.2,1,1,10,14,71.4,2,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,14,71.4,126,31,7,9,77.8,3,3,100,0,1,0,1,0.2,0,1,2,0,0,2,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Toni Kroos,8,de GER,LM,29-107,69,0,0,0,0,1,0,1,0,0,74,2,1,0.1,0.1,0.1,3,1,58,67,86.6,13,50,3,0,0,2,2,0,1,1,0,2,0,2,1,0,1,0,2,0,0,58,67,86.6,1197,311,30,32,93.8,14,15,93.3,14,19,73.7,0,0.1,0.1,1,9,1,0,13,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Isco,22,es ESP,LM,27-000,21,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,1,0,18,20,90,2,18,0,3,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,18,20,90,321,101,7,8,87.5,9,9,100,2,3,66.7,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Casemiro,14,br BRA,CM,27-057,90,0,0,0,0,0,0,0,0,1,60,2,1,0,0,0,0,0,41,51,80.4,4,25,0,0,0,2,0,1,1,0,2,4,50,2,1,0,1,1,3,4,0,41,51,80.4,770,287,20,24,83.3,15,17,88.2,6,9,66.7,0,0,0,0,5,1,0,4,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Luka Modrić,10,hr CRO,RM,33-224,90,0,1,0,0,0,0,0,0,1,71,0,2,0,0,0.8,8,2,59,64,92.2,10,55,3,5,4,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,59,64,92.2,1124,327,31,33,93.9,16,18,88.9,10,10,100,1,0.8,0.3,3,4,2,0,10,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Marcelo,12,br BRA,LB,30-344,90,0,0,0,0,3,0,0,0,1,95,2,3,0.3,0.3,0,1,0,61,80,76.3,9,56,2,5,3,2,1,1,1,0,1,2,50,1,3,0,3,1,3,3,0,61,80,76.3,881,374,36,41,87.8,23,26,88.5,1,11,9.1,0,0,0.1,0,7,1,0,9,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Jesús Vallejo,3,es ESP,CB,22-106,90,0,0,0,0,0,0,0,0,3,50,1,0,0,0,0,0,0,37,41,90.2,1,28,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,3,4,3,0,37,41,90.2,688,230,16,16,100,16,17,94.1,5,8,62.5,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Raphaël Varane,5,fr FRA,CB,25-361,90,0,0,0,0,0,0,0,0,1,60,1,0,0,0,0,0,0,42,47,89.4,0,36,2,0,0,1,0,1,0,0,1,1,100,0,0,0,0,1,2,9,0,42,47,89.4,966,403,14,15,93.3,18,20,90,10,12,83.3,0,0,0.1,0,3,0,0,0,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Dani Carvajal,2,es ESP,RB,27-100,90,0,0,0,0,0,0,0,0,1,61,5,0,0,0,0.3,1,0,40,51,78.4,2,36,2,1,1,5,3,3,2,0,1,2,50,1,0,0,0,1,6,2,0,40,51,78.4,667,232,24,26,92.3,11,13,84.6,5,7,71.4,0,0.3,0,1,3,1,0,2,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/21/19,La Liga,Athletic Club,Keylor Navas,1,cr CRC,GK,32-127,90,0,0,0,0,0,0,1,0,1,33,0,0,0,0,0,0,0,22,31,71,0,20,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,22,31,71,601,338,3,3,100,10,10,100,9,18,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/2010d7ac/Real-Madrid-Athletic-Club-April-21-2019-La-Liga
4/25/19,La Liga,Getafe,Karim Benzema,9,fr FRA,FW,31-127,90,0,0,0,0,3,1,0,0,0,49,1,0,0.8,0.8,0,1,0,27,37,73,3,28,2,3,2,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,3,0,27,37,73,382,67,13,17,76.5,7,8,87.5,2,3,66.7,0,0,0,0,2,0,0,3,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Gareth Bale,11,wls WAL,LW,29-283,70,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0.4,1,0,18,28,64.3,5,22,4,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,18,28,64.3,313,87,10,11,90.9,6,11,54.5,2,3,66.7,0,0.4,0.2,1,2,1,0,5,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Marco Asensio,20,es ESP,LW,23-094,20,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,7,9,77.8,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7,9,77.8,57,17,4,4,100,1,2,50,0,1,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Brahim Díaz,21,ma MAR,RW,19-265,70,0,0,0,0,2,1,0,0,0,45,2,0,0.1,0.1,0.1,6,0,26,32,81.3,4,31,2,9,7,2,2,0,2,0,1,1,100,0,0,0,0,0,2,0,0,26,32,81.3,381,106,12,14,85.7,12,14,85.7,0,1,0,0,0.1,0.1,2,3,3,0,4,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Lucas Vázquez,17,es ESP,RW,27-298,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,60,0,6,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,5,60,30,11,2,3,66.7,1,2,50,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Isco,22,es ESP,LM,27-004,90,0,0,0,0,1,0,1,0,0,72,2,0,0.5,0.5,0.3,2,0,51,62,82.3,8,39,0,2,1,2,0,0,1,1,0,1,0,1,0,0,0,0,2,1,0,51,62,82.3,817,293,25,27,92.6,17,20,85,5,11,45.5,0,0.3,0.2,1,3,5,0,8,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Casemiro,14,br BRA,CM,27-061,90,0,0,0,0,3,0,0,0,1,105,3,2,0.3,0.3,0,4,0,66,79,83.5,2,40,0,1,1,3,1,1,2,0,0,2,0,2,2,0,2,1,4,9,0,66,79,83.5,1292,472,32,35,91.4,18,20,90,14,18,77.8,0,0,0,0,6,1,0,2,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Federico Valverde,15,uy URU,RM,20-277,77,0,0,0,0,1,0,1,0,0,50,0,1,0,0,0.1,1,0,39,46,84.8,7,24,2,2,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,39,46,84.8,558,180,23,28,82.1,11,11,100,2,2,100,0,0.1,0,1,6,2,0,7,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Toni Kroos,8,de GER,RM,29-111,13,0,0,0,0,1,1,0,0,0,22,1,0,0,0,0,0,0,19,20,95,4,16,2,1,1,1,1,0,1,0,0,2,0,2,0,0,0,0,1,0,0,19,20,95,326,121,8,8,100,8,8,100,2,3,66.7,0,0,0,0,2,0,0,4,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Sergio Reguilón,23,es ESP,LB,22-130,90,0,0,0,0,0,0,0,0,3,81,4,3,0,0,0,1,0,49,58,84.5,3,39,3,4,1,4,2,2,2,0,1,4,25,3,3,1,2,3,7,6,0,49,58,84.5,797,260,30,33,90.9,9,11,81.8,8,10,80,0,0,0,1,4,0,0,3,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Nacho,6,es ESP,CB,29-097,90,0,0,0,0,0,0,1,0,2,58,2,2,0,0,0,1,0,38,44,86.4,0,19,1,1,1,2,2,2,0,0,1,1,100,0,2,2,0,2,4,9,0,38,44,86.4,708,266,15,17,88.2,20,23,87,3,3,100,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Raphaël Varane,5,fr FRA,CB,26-000,90,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,1,0,34,45,75.6,4,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,4,0,34,45,75.6,580,254,13,14,92.9,19,21,90.5,2,9,22.2,0,0,0,0,0,0,0,4,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Dani Carvajal,2,es ESP,RB,27-104,90,0,0,0,0,1,1,0,0,1,92,1,1,0,0,0.6,2,0,71,79,89.9,5,37,2,3,2,1,0,0,1,0,0,0,,0,1,0,1,1,2,3,0,71,79,89.9,1227,463,34,38,89.5,22,23,95.7,11,13,84.6,0,0.6,0.2,2,2,0,0,5,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/25/19,La Liga,Getafe,Keylor Navas,1,cr CRC,GK,32-131,90,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,28,33,84.8,0,16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,33,84.8,761,540,3,3,100,16,16,100,9,14,64.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c958583c/Getafe-Real-Madrid-April-25-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Gareth Bale,11,wls WAL,"FW,LW",29-286,90,0,0,0,0,4,2,0,0,0,30,0,1,0.2,0.2,0,2,0,16,21,76.2,1,13,1,2,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,16,21,76.2,231,10,12,13,92.3,3,4,75,1,2,50,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Mariano,7,do DOM,FW,25-270,81,0,0,0,0,2,0,1,0,0,19,0,1,0.2,0.2,0,1,0,8,12,66.7,2,12,0,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,8,12,66.7,101,22,5,8,62.5,2,2,100,0,0,,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Lucas Vázquez,17,es ESP,"RW,FW",27-301,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,5,80,0,7,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,5,80,58,0,3,3,100,1,1,100,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Dani Ceballos,24,es ESP,AM,22-264,60,0,0,0,0,1,0,0,0,0,38,0,1,0.1,0.1,0,0,0,24,29,82.8,1,33,3,4,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,24,29,82.8,314,76,20,21,95.2,4,5,80,0,1,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Brahim Díaz,21,ma MAR,"RW,LW,AM",19-268,30,0,0,0,0,0,0,0,0,0,12,3,1,0,0,0,1,0,2,3,66.7,0,10,2,1,0,3,2,2,1,0,1,2,50,1,1,0,1,0,3,0,0,2,3,66.7,22,0,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Luka Modrić,10,hr CRO,AM,33-231,73,0,0,0,0,0,0,1,0,0,38,1,0,0,0,0,1,0,24,31,77.4,6,25,0,1,0,1,1,0,1,0,0,3,0,3,0,0,0,0,1,0,1,24,31,77.4,480,210,8,11,72.7,13,14,92.9,3,5,60,0,0,0,1,5,0,0,6,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Isco,22,es ESP,AM,27-007,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,13,76.9,4,9,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,13,76.9,197,88,6,7,85.7,2,3,66.7,2,2,100,0,0,0,0,1,0,0,4,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Toni Kroos,8,de GER,DM,29-114,90,0,0,0,0,0,0,0,0,2,72,5,3,0,0,0.2,5,0,51,61,83.6,3,38,3,1,1,5,4,2,3,0,1,1,100,0,3,1,2,2,7,0,0,51,61,83.6,1119,354,17,18,94.4,22,26,84.6,11,14,78.6,0,0.2,0.2,4,2,1,0,3,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Marcos Llorente,18,es ESP,DM,24-088,90,0,0,0,0,0,0,0,0,0,47,4,1,0,0,0,2,0,38,42,90.5,3,33,4,3,3,4,2,4,0,0,1,4,25,3,1,0,1,0,4,0,0,38,42,90.5,716,175,17,18,94.4,16,16,100,5,6,83.3,0,0,0,1,3,0,0,3,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Marcelo,12,br BRA,LB,30-351,90,0,0,0,0,1,1,1,0,2,63,2,0,0,0,0,0,0,40,52,76.9,6,31,1,2,1,2,1,1,1,0,1,4,25,3,0,0,0,2,4,1,0,40,52,76.9,753,255,16,18,88.9,18,19,94.7,5,12,41.7,0,0,0,0,2,0,0,6,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Jesús Vallejo,3,es ESP,CB,22-113,90,0,0,0,0,0,0,1,0,2,51,3,3,0,0,0,0,0,35,39,89.7,1,33,1,0,0,3,3,2,1,0,3,3,100,0,3,3,0,2,5,4,0,35,39,89.7,777,321,3,4,75,27,28,96.4,5,7,71.4,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Raphaël Varane,5,fr FRA,CB,26-003,90,0,0,0,0,1,0,0,0,0,61,1,1,0.1,0.1,0,0,0,40,51,78.4,1,30,0,0,0,1,1,1,0,0,0,0,,0,1,1,0,0,1,9,0,40,51,78.4,758,271,14,17,82.4,21,24,87.5,5,9,55.6,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Dani Carvajal,2,es ESP,RB,27-107,90,0,0,0,0,0,0,1,0,1,64,3,0,0,0,0.2,5,0,44,56,78.6,4,32,4,2,1,3,3,2,0,1,2,3,66.7,1,0,0,0,1,4,1,0,44,56,78.6,817,209,22,25,88,17,18,94.4,5,12,41.7,0,0.2,0.3,2,3,0,0,4,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
4/28/19,La Liga,Rayo Vallecano,Thibaut Courtois,25,be BEL,GK,26-352,90,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,28,37,75.7,0,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,28,37,75.7,775,526,3,3,100,17,18,94.4,8,16,50,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d64adc89/Rayo-Vallecano-Real-Madrid-April-28-2019-La-Liga
5/5/19,La Liga,Villarreal,Mariano,7,do DOM,FW,25-277,90,2,0,0,0,4,3,0,0,0,20,0,0,1.2,1.2,0,0,0,11,12,91.7,2,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,12,91.7,209,51,4,5,80,4,4,100,2,2,100,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/1707a1bf/Real-Madrid-Villarreal-May-5-2019-La-Liga
5/5/19,La Liga,Villarreal,Brahim Díaz,21,ma MAR,LW,19-275,73,0,0,0,0,3,2,0,0,0,57,2,0,0.2,0.2,0,4,0,31,40,77.5,1,42,3,9,3,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,31,40,77.5,376,46,22,25,88,8,12,66.7,0,0,,0,0,0,1,2,0,0,1,https://fbref.com/en/matches/1707a1bf/Real-Madrid-Villarreal-May-5-2019-La-Liga
